,neighbourhood,property_type,room_type,max_capacity(pax),bathrooms,bedrooms,price,cancellation_policy,Distance_from_center(m),Perc_Utilities,Perc_extra
7416,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,2.0,146,1,2528.556086397253,0.8333333333333334,0.1428571428571428
7417,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,75,2,2842.802245678252,0.8333333333333334,0.1428571428571428
7418,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,2.0,89,1,2099.992117535688,0.8333333333333334,0.1428571428571428
7419,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.5,1.0,85,1,2957.144097194649,0.6666666666666666,0.1428571428571428
7420,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,130,1,1990.4017241208533,0.5,0.0
7421,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,7,1.0,3.0,276,0,2560.0804195021915,0.8333333333333334,0.1428571428571428
7422,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,140,0,1406.1215302791627,0.8333333333333334,0.0
7423,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,1,1.0,1.0,75,2,1721.507825989401,0.5,0.0
7424,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,146,0,1660.8617325125274,0.6666666666666666,0.1428571428571428
7425,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,1.0,60,1,1667.1280694320965,0.6666666666666666,0.0
7426,De Pijp - Rivierenbuurt,House,Entire home/apt,5,1.0,3.0,251,1,3341.258236329485,0.8333333333333334,0.0
7427,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,100,1,2177.6867393678795,0.6666666666666666,0.1428571428571428
7428,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,70,1,2021.7959298544235,0.5,0.0
7429,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,2.0,3.0,251,0,2138.1883866679896,0.6666666666666666,0.1428571428571428
7430,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,1.0,150,0,1876.1574989226144,0.6666666666666666,0.0
7431,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,1,1674.4103233337414,0.6666666666666666,0.1428571428571428
7432,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,140,0,2005.386752803352,0.8333333333333334,0.0
7433,De Pijp - Rivierenbuurt,House,Private room,2,1.0,1.0,100,0,1476.7928785250524,0.6666666666666666,0.1428571428571428
7434,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,0.0,85,1,1677.5354652155766,0.8333333333333334,0.1428571428571428
7435,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,2.0,251,0,1478.962193477078,0.6666666666666666,0.0
7436,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,58,1,1697.0868635287054,0.6666666666666666,0.0
7437,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,89,1,2506.3370294698498,0.8333333333333334,0.0
7438,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,89,1,3234.768777194404,0.6666666666666666,0.0
7439,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,1.0,136,2,2612.864501375512,0.6666666666666666,0.0
7440,De Pijp - Rivierenbuurt,House,Entire home/apt,4,1.0,3.0,280,0,2571.36529038004,0.8333333333333334,0.0
7441,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,93,1,2893.0368558256605,0.3333333333333333,0.0
7442,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,1.5,3.0,190,1,1465.8808701743344,0.6666666666666666,0.0
7443,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,146,1,2283.818098692796,0.6666666666666666,0.0
7444,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,70,2,2737.1275095704555,0.3333333333333333,0.0
7445,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,95,1,1766.1356551966203,0.8333333333333334,0.1428571428571428
7446,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,140,1,2184.727674921586,0.8333333333333334,0.0
7447,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,125,0,1521.3366371184952,0.5,0.0
7448,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,150,0,1774.9756022523957,0.6666666666666666,0.0
7449,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,111,0,1606.287043963651,0.6666666666666666,0.0
7450,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,80,2,3214.354880512401,0.5,0.1428571428571428
7451,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,185,1,1378.3742722725217,0.6666666666666666,0.0
7452,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,200,1,2899.706319305989,0.6666666666666666,0.0
7453,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.5,1.0,150,0,1611.559624840501,0.3333333333333333,0.1428571428571428
7454,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,180,1,2253.247119753282,0.6666666666666666,0.0
7455,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,90,0,1625.5904531933295,0.8333333333333334,0.0
7456,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,100,1,1403.8965281455874,0.6666666666666666,0.0
7457,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,125,0,3234.094752846242,0.8333333333333334,0.0
7458,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,100,1,1394.6152058540797,0.1666666666666666,0.0
7459,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,70,2,1661.63715538194,0.6666666666666666,0.0
7460,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,129,0,1554.8626312853023,0.6666666666666666,0.1428571428571428
7461,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,111,2,2011.058253530394,0.6666666666666666,0.0
7462,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,130,0,2020.177406422578,0.8333333333333334,0.0
7463,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,1.0,1.0,99,0,1973.128608599534,0.5,0.1428571428571428
7464,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,139,0,1552.7966991459562,0.6666666666666666,0.0
7465,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,169,1,1975.987934099228,0.8333333333333334,0.1428571428571428
7466,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,85,1,3129.6760716490508,0.6666666666666666,0.0
7467,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,100,0,1841.036491586148,0.6666666666666666,0.0
7468,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,251,0,1731.794763982757,0.8333333333333334,0.1428571428571428
7469,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,150,1,1541.8638469883567,0.5,0.0
7470,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,0.0,100,1,1645.2262056914765,0.6666666666666666,0.0
7471,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,0.0,95,1,2403.2648108100034,0.1666666666666666,0.0
7472,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,2,1700.246025201107,0.6666666666666666,0.0
7473,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,111,1,1596.3062850555395,0.3333333333333333,0.0
7474,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,146,1,2066.9900423740337,0.6666666666666666,0.0
7475,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,0.0,85,1,1692.645995989981,0.6666666666666666,0.1428571428571428
7476,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,100,2,1989.750892794233,0.8333333333333334,0.0
7477,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,115,0,2922.501996964015,0.8333333333333334,0.0
7478,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,100,1,1421.9307770465389,0.5,0.0
7479,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,120,2,3087.014738008017,0.8333333333333334,0.0
7480,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,79,2,1897.2064806193864,0.8333333333333334,0.1428571428571428
7481,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,199,0,1682.3534816218537,0.6666666666666666,0.0
7482,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,5,1.0,2.0,120,2,2605.237147569141,0.8333333333333334,0.0
7483,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,195,1,3103.337842123922,1.0,0.1428571428571428
7484,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,130,2,1731.5445626258563,0.0,0.0
7485,De Pijp - Rivierenbuurt,House,Entire home/apt,2,1.0,0.0,139,0,1738.182195034793,0.6666666666666666,0.1428571428571428
7486,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,149,1,1384.572447541408,0.8333333333333334,0.1428571428571428
7487,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,55,1,3105.00422617685,0.6666666666666666,0.2857142857142857
7488,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,175,0,2223.5390749011067,0.6666666666666666,0.0
7489,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,111,0,2144.8658823663072,0.8333333333333334,0.1428571428571428
7490,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,100,1,1878.5068806749432,0.3333333333333333,0.0
7491,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,129,1,1533.7260916420291,0.8333333333333334,0.1428571428571428
7492,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,165,0,1623.950788735718,0.6666666666666666,0.1428571428571428
7493,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.5,1.0,160,0,1905.6619041028368,0.5,0.0
7494,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,2.5,2.0,245,0,1478.2544410439432,0.6666666666666666,0.1428571428571428
7495,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,129,1,1930.5039783294485,0.8333333333333334,0.0
7496,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,85,0,1611.225353480021,0.1666666666666666,0.0
7497,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,2,1925.697866019197,0.8333333333333334,0.0
7498,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,140,1,1464.6726698284165,0.8333333333333334,0.0
7499,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,250,2,2913.73934094736,0.6666666666666666,0.0
7500,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,171,2,2819.1441492145814,0.5,0.0
7501,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,2.0,103,1,1538.9675156466983,1.0,0.0
7502,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,49,2,1981.1478627730053,0.5,0.0
7503,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,99,0,1645.3362054167178,0.6666666666666666,0.1428571428571428
7504,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,3.0,149,1,1810.971910775717,0.8333333333333334,0.0
7505,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,138,2,1886.506079286828,0.6666666666666666,0.0
7506,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,199,1,2257.338469393343,0.6666666666666666,0.0
7507,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,115,1,2832.0446363019178,0.6666666666666666,0.0
7508,De Pijp - Rivierenbuurt,House,Private room,2,1.0,1.0,67,0,1976.4978914678995,0.1666666666666666,0.0
7509,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,98,1,3220.697555433475,0.5,0.0
7510,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,120,0,1649.8451074928118,0.6666666666666666,0.1428571428571428
7511,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,79,1,2253.031550453843,0.5,0.0
7512,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.5,1.0,79,1,1531.6200104990826,0.8333333333333334,0.0
7513,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,190,2,2274.169095975672,0.6666666666666666,0.0
7514,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,115,0,3290.046619218277,0.6666666666666666,0.0
7515,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,139,1,3169.793988584765,0.8333333333333334,0.1428571428571428
7516,De Pijp - Rivierenbuurt,House,Entire home/apt,2,1.0,1.0,95,1,2687.8410439955387,0.6666666666666666,0.0
7517,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,2,2568.364530002832,0.8333333333333334,0.0
7518,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,111,1,3048.9667312340835,0.8333333333333334,0.0
7519,De Pijp - Rivierenbuurt,House,Private room,2,1.0,1.0,67,0,1816.3244946824248,0.1666666666666666,0.0
7520,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,150,2,1881.821915309764,0.6666666666666666,0.0
7521,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,99,0,2180.885579349663,0.8333333333333334,0.1428571428571428
7522,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,1.0,74,0,1582.522805961372,0.6666666666666666,0.0
7523,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,4.0,400,0,1789.047408036998,0.6666666666666666,0.0
7524,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,90,1,2041.1281332722665,0.8333333333333334,0.1428571428571428
7525,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2.0,3.0,260,0,2485.67173268704,0.8333333333333334,0.2857142857142857
7526,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,5,1.0,3.0,175,0,2053.4203397047336,0.6666666666666666,0.0
7527,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,120,2,1573.5211337262174,0.5,0.0
7528,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,150,1,2123.2230170645853,0.6666666666666666,0.1428571428571428
7529,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,0.0,95,0,1720.3741230212286,0.8333333333333334,0.0
7530,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,251,1,1746.5812166561077,0.6666666666666666,0.0
7531,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,70,2,1967.0876492772209,0.8333333333333334,0.0
7532,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,3.0,100,0,2597.222513161309,0.6666666666666666,0.0
7533,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,3.0,169,0,2122.5151851432915,0.6666666666666666,0.0
7534,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,2.0,75,1,2960.338563972078,0.6666666666666666,0.0
7535,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2.5,2.0,286,1,1568.639043103026,0.6666666666666666,0.0
7536,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,160,1,3912.196332558858,0.3333333333333333,0.0
7537,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,69,1,1441.8111993434493,0.6666666666666666,0.1428571428571428
7538,De Pijp - Rivierenbuurt,Apartment,Private room,2,2.0,1.0,99,1,2001.673018053689,0.1666666666666666,0.1428571428571428
7539,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,270,2,2854.7474357165984,0.6666666666666666,0.0
7540,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,165,0,1493.5775308610569,0.6666666666666666,0.0
7541,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,220,0,3172.3607243691285,0.8333333333333334,0.2857142857142857
7542,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,3.0,251,2,2015.935958856963,0.6666666666666666,0.0
7543,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,0.0,98,2,2117.425499996127,0.6666666666666666,0.0
7544,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,2.0,3.0,200,2,3202.326351230431,0.6666666666666666,0.1428571428571428
7545,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,90,2,1567.4752263366015,0.6666666666666666,0.0
7546,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,175,2,1616.0974311244097,0.8333333333333334,0.2857142857142857
7547,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.5,1.0,49,0,2660.782002767221,0.3333333333333333,0.1428571428571428
7548,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,85,1,3229.0467558631044,0.5,0.0
7549,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2.0,2.0,123,0,2804.7591769321507,0.6666666666666666,0.0
7550,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,76,0,1630.2747437289026,0.8333333333333334,0.0
7551,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,125,2,1692.9529346830366,0.6666666666666666,0.0
7552,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,0.0,100,0,1640.602219693163,0.3333333333333333,0.0
7553,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,88,2,1505.5597437306376,0.6666666666666666,0.0
7554,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,150,2,2585.7928125345643,0.6666666666666666,0.1428571428571428
7555,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,130,0,1867.0358938959569,0.6666666666666666,0.1428571428571428
7556,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,100,1,1834.6159575415104,0.6666666666666666,0.0
7557,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,95,0,1490.946510882063,0.5,0.0
7558,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,111,1,2059.870601029732,0.6666666666666666,0.1428571428571428
7559,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,165,1,2916.8177511055146,0.6666666666666666,0.0
7560,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,1,1806.8086798416875,0.5,0.1428571428571428
7561,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,80,0,2669.1601236703727,0.6666666666666666,0.0
7562,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,2.0,111,1,2023.0826695034432,0.8333333333333334,0.4285714285714285
7563,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,155,2,2174.8202169276487,0.6666666666666666,0.1428571428571428
7564,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,146,0,1543.636773907429,0.8333333333333334,0.0
7565,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,130,0,1755.198170869173,0.8333333333333334,0.1428571428571428
7566,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,80,0,2986.7462373207463,0.1666666666666666,0.0
7567,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,55,0,1617.0985501548605,0.1666666666666666,0.0
7568,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,1,1662.0611973715186,0.6666666666666666,0.1428571428571428
7569,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,0.5,1.0,181,2,1730.1013801763654,0.6666666666666666,0.1428571428571428
7570,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,200,2,2166.6294821104,0.8333333333333334,0.0
7571,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,125,1,2361.3337950345485,0.8333333333333334,0.0
7572,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,80,1,3059.6606390384886,0.8333333333333334,0.0
7573,De Pijp - Rivierenbuurt,House,Private room,2,2.0,1.0,100,2,3177.991762472995,0.6666666666666666,0.1428571428571428
7574,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,80,1,2638.400739892044,0.5,0.0
7575,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,115,0,2050.1418924615805,0.6666666666666666,0.0
7576,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,105,0,1564.7290210854997,0.6666666666666666,0.0
7577,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,160,1,2066.682246957575,0.8333333333333334,0.0
7578,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,79,0,1960.685389578632,0.3333333333333333,0.1428571428571428
7579,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,200,2,2147.926361110417,0.0,0.0
7580,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,120,1,2012.406918057804,0.5,0.0
7581,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,95,1,2170.9306539775453,0.8333333333333334,0.0
7582,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,251,0,1481.9871745496985,0.6666666666666666,0.0
7583,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,0,1909.4941506740288,0.6666666666666666,0.0
7584,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,150,0,2110.6363387287165,0.6666666666666666,0.2857142857142857
7585,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,182,0,1345.2418679700045,0.8333333333333334,0.1428571428571428
7586,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,226,0,1663.9337760761975,0.6666666666666666,0.0
7587,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,125,1,2341.053504192528,0.3333333333333333,0.0
7588,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,2,2228.7921995017,0.6666666666666666,0.0
7589,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,111,1,1732.5175142597272,0.8333333333333334,0.1428571428571428
7590,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,136,2,1763.2712003884344,0.6666666666666666,0.0
7591,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,6,1.0,2.0,285,0,2089.5796416637936,0.8333333333333334,0.1428571428571428
7592,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.5,2.0,99,1,2961.75047429618,0.5,0.0
7593,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,139,1,1515.3813583239526,0.8333333333333334,0.1428571428571428
7594,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,2.0,89,1,2019.156804175208,0.8333333333333334,0.0
7595,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,130,0,2698.211528402712,0.6666666666666666,0.0
7596,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,1.0,185,0,1769.0944110407702,0.6666666666666666,0.0
7597,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,195,1,2974.87228381591,0.6666666666666666,0.1428571428571428
7598,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,210,0,1935.3752393324228,0.6666666666666666,0.0
7599,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,120,0,2619.2726534607536,0.6666666666666666,0.0
7600,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,1.0,2.0,150,0,2508.567354008833,0.8333333333333334,0.0
7601,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1.0,2.0,139,1,2140.7110691736075,0.6666666666666666,0.0
7602,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,160,0,1641.1402762745874,0.8333333333333334,0.1428571428571428
7603,De Pijp - Rivierenbuurt,Apartment,Private room,2,1.0,1.0,90,0,1667.4438970628266,0.6666666666666666,0.0
7604,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,130,0,1696.3117744246465,0.6666666666666666,0.0
7605,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,120,0,1321.0002931399977,0.5,0.0
7606,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1.0,1.0,125,2,1550.9086428186386,0.5,0.0
